,Id,Age,Gender,Marital_status,Num_comp_worked,Work_Experience,Last_salary,Salary_hike,Work_hours,Traveling_required,NoticePeriod_buyout,Job_type,Whether_comp_Possess_vehicle,Work_location,Traveltowork_distance_._time,Work_area_living_cost,Public_transport_nearby,Current_employment,Offer_letter_Processtime.week.,Bonus,Allowance,Overtime_pay,Emp_shares_scheme,Performance_incentive,Annual_leave,Medical_Family,Child_day_care,Nursing_room,Parking,Comp_size,Comp_rating,Work_life,Stresslevel,Accept_offer
898,899,19-26,Female,Married,0 to 2,5,3.5-7 K,50-75%,Flexible Hours,No,Yes,Permanent,No,Town,Near,Low Cost,Yes,Working,3,Yes,No,No,No,No,More than 12 days,No,No,Yes,No,3,2,2,3,Yes
899,900,34-40,Male,Married,3 to 5,8 above,7-10 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Far,High Cost,No,Working,3,No,No,No,No,Yes,Less than 12 days,No,No,No,No,2,3,2,4,No
900,901,19-26,Male,Single,3 to 5,5,1-3.5 K,75-100%,Mon-Fri,Yes,Yes,Contract,Yes,Town,Near,Average,Yes,Working,5,Yes,No,No,No,Yes,More than 12 days,No,No,No,Yes,3,4,3,2,Yes
901,902,27-33,Male,Married,0 to 2,8,7-10 K,50-75%,Mon-Fri,No,No,Permanent,Yes,Town,Average,Average,Yes,Working,3,Yes,No,Yes,No,Yes,More than 12 days,Yes,No,No,Yes,3,1,4,3,Yes
902,903,19-26,Male,Single,3 to 5,2,3.5-7 K,25-50%,Flexible Hours,Yes,No,Permanent,Yes,Outskirt  Town,Average,Low Cost,No,Working,3,Yes,No,Yes,Yes,No,More than 12 days,No,No,No,Yes,3,3,2,3,Yes
903,904,19-26,Male,Married,3 to 5,5,3.5-7 K,25-50%,24/7 Operation,No,No,Permanent,Yes,Town,Average,Average,Yes,Working,3,Yes,Yes,Yes,Yes,No,More than 12 days,No,No,No,Yes,4,4,4,3,Yes
904,905,27-33,Female,Married,3 to 5,8,7-10 K,50-75%,24/7 Operation,Yes,Yes,Contract,Yes,Town,Far,Average,No,Working,3,Yes,Yes,No,No,No,More than 12 days,No,No,Yes,Yes,4,3,4,2,No
905,906,19-26,Female,Married,0 to 2,2,3.5-7 K,25-50%,24/7 Operation,No,No,Contract,Yes,Business Center,Average,High Cost,Yes,Working,2,No,Yes,No,No,Yes,Less than 12 days,No,No,No,No,2,2,0,1,No
906,907,19-26,Male,Married,3 to 5,5,7-10 K,50-75%,24/7 Operation,Yes,Yes,Permanent,Yes,Outskirt  Town,Near,Average,No,Working,4,Yes,No,No,No,No,More than 12 days,No,No,No,Yes,4,4,3,4,Yes
907,908,40 above,Male,Single,0 to 2,8,7-10 K,50-75%,Mon-Fri,Yes,No,Contract,Yes,Business Center,Average,Average,Yes,Working,3,No,No,Yes,No,No,More than 12 days,Yes,No,No,No,4,1,0,2,Yes
908,909,19-26,Female,Married,0 to 2,8,3.5-7 K,50-75%,Mon-Fri,No,Yes,Permanent,Yes,Business Center,Average,Average,Yes,Working,3,No,No,No,No,No,More than 12 days,No,Yes,No,No,0,3,3,1,Yes
909,910,34-40,Female,Married,3 to 5,8 above,7-10 K,<25%,Mon-Fri,No,No,Permanent,Yes,Outskirt  Town,Far,Low Cost,Yes,Working,3,Yes,No,No,No,No,More than 12 days,Yes,No,No,Yes,3,3,2,3,No
910,911,34-40,Male,Single,6 to 8,8,10-15 K,25-50%,Mon-Fri,Yes,No,Permanent,Yes,Town,Near,Average,No,Working,3,No,No,No,No,No,More than 12 days,No,No,No,Yes,0,1,0,3,Yes
911,912,27-33,Female,Married,0 to 2,5,10-15 K,25-50%,Flexible Hours,No,No,Permanent,Yes,Town,Average,Low Cost,Yes,Working,3,Yes,No,No,No,No,More than 12 days,Yes,No,Yes,Yes,4,3,3,2,Yes
912,913,34-40,Male,Single,0 to 2,5,10-15 K,25-50%,Mon-Fri,No,No,Contract,Yes,Town,Average,Average,No,Working,3,No,No,No,No,No,More than 12 days,Yes,No,No,No,2,2,0,4,Yes
913,914,19-26,Female,Married,0 to 2,8,3.5-7 K,50-75%,Mon-Fri,No,Yes,Permanent,Yes,Business Center,Average,Average,Yes,Working,3,No,No,No,No,No,More than 12 days,No,Yes,No,No,0,3,3,1,Yes
914,915,27-33,Male,Married,0 to 2,8,3.5-7 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Average,High Cost,Yes,Working,3,No,No,No,Yes,Yes,More than 12 days,No,No,No,Yes,4,2,1,4,No
915,916,27-33,Female,Single,6 to 8,8,3.5-7 K,<25%,24/7 Operation,No,No,Contract,Yes,Outskirt  Town,Average,Average,No,Unemployed/resigned,3,No,Yes,No,No,No,More than 12 days,No,No,No,No,2,3,0,4,No
916,917,19-26,Male,Single,3 to 5,5,1-3.5 K,75-100%,Mon-Fri,Yes,Yes,Contract,Yes,Town,Near,Average,Yes,Working,5,Yes,No,No,No,Yes,More than 12 days,No,No,No,Yes,3,4,3,2,Yes
917,918,19-26,Female,Single,0 to 2,2,3.5-7 K,25-50%,Mon-Fri,Yes,No,Contract,No,Town,Near,Low Cost,Yes,Working,3,Yes,No,No,No,No,More than 12 days,No,No,No,No,0,4,3,3,Yes
918,919,27-33,Female,Single,3 to 5,5,10-15 K,25-50%,Flexible Hours,Yes,No,Contract,Yes,Town,Near,Low Cost,Yes,Working,3,Yes,No,Yes,No,No,More than 12 days,Yes,No,Yes,No,3,2,3,3,Yes
919,920,27-33,Female,Single,0 to 2,2,3.5-7 K,<25%,Mon-Fri,Yes,No,Contract,No,Town,Average,Low Cost,No,Unemployed/resigned,3,No,No,No,No,No,More than 12 days,No,No,Yes,No,4,4,4,1,No
920,921,27-33,Female,Married,0 to 2,5,10-15 K,25-50%,Flexible Hours,No,No,Permanent,Yes,Town,Average,Low Cost,Yes,Working,3,Yes,No,No,No,No,More than 12 days,Yes,No,Yes,Yes,4,3,3,2,Yes
921,922,27-33,Female,Married,0 to 2,5,3.5-7 K,<25%,24/7 Operation,No,Yes,Permanent,Yes,Town,Near,Low Cost,No,Unemployed/resigned,3,No,Yes,No,Yes,No,More than 12 days,No,No,No,No,3,2,3,4,No
922,923,34-40,Female,Single,6 to 8,8 above,7-10 K,50-75%,Mon-Fri,Yes,No,Permanent,Yes,Business Center,Average,High Cost,No,Working,5,Yes,No,No,No,Yes,More than 12 days,Yes,Yes,Yes,Yes,4,4,3,4,Yes
923,924,19-26,Male,Single,3 to 5,2,3.5-7 K,25-50%,Flexible Hours,Yes,No,Permanent,Yes,Outskirt  Town,Average,Low Cost,No,Working,3,Yes,No,Yes,Yes,No,More than 12 days,No,No,No,Yes,3,3,2,3,Yes
924,925,34-40,Male,Single,0 to 2,8,7-10 K,50-75%,Mon-Fri,Yes,No,Permanent,Yes,Town,Near,Low Cost,No,Working,5,No,No,No,No,No,More than 12 days,Yes,No,No,Yes,3,4,3,2,Yes
925,926,27-33,Male,Married,3 to 5,5,7-10 K,25-50%,Mon-Fri,No,No,Contract,Yes,Town,Near,High Cost,No,Working,3,No,No,No,No,Yes,More than 12 days,No,No,No,Yes,4,4,3,1,Yes
926,927,19-26,Female,Married,0 to 2,2,3.5-7 K,25-50%,24/7 Operation,No,No,Contract,Yes,Business Center,Average,High Cost,Yes,Working,2,No,Yes,No,No,Yes,Less than 12 days,No,No,No,No,2,2,0,1,No
927,928,19-26,Male,Single,0 to 2,2,3.5-7 K,<25%,Mon-Fri,No,No,Contract,Yes,Town,Average,High Cost,Yes,Working,3,No,No,Yes,No,No,More than 12 days,No,No,No,No,4,0,3,1,No
928,929,19-26,Female,Married,0 to 2,5,3.5-7 K,75-100%,24/7 Operation,No,Yes,Permanent,Yes,Business Center,Near,Low Cost,No,Working,5,Yes,Yes,Yes,No,Yes,More than 12 days,No,No,Yes,Yes,4,1,2,3,Yes
929,930,27-33,Female,Single,9 above,8,10-15 K,75-100%,Flexible Hours,Yes,Yes,Permanent,Yes,Outskirt  Town,Far,Average,Yes,Working,3,Yes,No,No,No,Yes,More than 12 days,Yes,No,No,No,3,2,1,4,No
930,931,19-26,Female,Single,0 to 2,2,1-3.5 K,<25%,24/7 Operation,No,No,Permanent,No,Outskirt  Town,Average,Average,No,Working,2,No,Yes,No,No,Yes,More than 12 days,No,No,No,Yes,0,2,3,4,No
931,932,27-33,Female,Married,3 to 5,5,7-10 K,50-75%,Mon-Fri,No,No,Permanent,Yes,Outskirt  Town,Average,Low Cost,Yes,Working,3,No,No,No,No,Yes,More than 12 days,Yes,No,Yes,Yes,3,1,0,3,Yes
932,933,34-40,Male,Married,9 above,8 above,10-15 K,75-100%,Flexible Hours,No,No,Permanent,Yes,Outskirt  Town,Far,Average,Yes,Working,3,No,No,No,No,Yes,More than 12 days,Yes,No,No,Yes,3,1,1,4,Yes
933,934,34-40,Male,Married,3 to 5,8 above,7-10 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Far,High Cost,No,Working,3,No,No,No,No,Yes,Less than 12 days,No,No,No,No,2,3,2,4,No
934,935,27-33,Female,Single,0 to 2,5,1-3.5 K,25-50%,Mon-Fri,Yes,Yes,Permanent,Yes,Town,Near,Average,Yes,Unemployed/resigned,2,Yes,No,No,No,Yes,More than 12 days,No,No,No,No,3,4,3,2,Yes
935,936,19-26,Female,Married,0 to 2,5,3.5-7 K,25-50%,24/7 Operation,No,No,Contract,Yes,Business Center,Average,High Cost,Yes,Working,5,Yes,Yes,Yes,No,No,More than 12 days,No,Yes,No,Yes,4,3,3,3,No
936,937,19-26,Male,Single,0 to 2,5,3.5-7 K,25-50%,Flexible Hours,Yes,Yes,Permanent,No,Town,Near,Low Cost,Yes,Unemployed/resigned,3,Yes,No,No,No,No,More than 12 days,No,No,No,No,3,2,2,4,Yes
937,938,27-33,Male,Single,0 to 2,2,3.5-7 K,25-50%,Mon-Fri,Yes,Yes,Permanent,No,Town,Near,Low Cost,Yes,Working,3,Yes,No,No,No,No,More than 12 days,No,No,No,No,4,2,3,1,Yes
938,939,34-40,Male,Married,9 above,8 above,10-15 K,75-100%,Flexible Hours,No,No,Permanent,Yes,Outskirt  Town,Far,Average,Yes,Working,3,No,No,No,No,Yes,More than 12 days,Yes,No,No,Yes,3,1,1,4,Yes
939,940,27-33,Female,Married,0 to 2,5,3.5-7 K,25-50%,Flexible Hours,Yes,No,Permanent,Yes,Town,Near,Average,No,Unemployed/resigned,1,No,No,Yes,No,No,Less than 12 days,No,No,No,Yes,3,1,3,3,No
940,941,19-26,Female,Single,3 to 5,5,3.5-7 K,75-100%,24/7 Operation,No,Yes,Permanent,No,Town,Near,Average,Yes,Working,5,No,Yes,No,Yes,Yes,More than 12 days,No,No,Yes,No,3,3,2,4,Yes
941,942,27-33,Female,Single,0 to 2,5,3.5-7 K,25-50%,Mon-Fri,Yes,No,Permanent,Yes,Town,Average,Average,No,Working,3,No,No,No,No,No,Less than 12 days,No,No,No,Yes,2,0,2,4,No
942,943,27-33,Female,Married,0 to 2,5,3.5-7 K,50-75%,Mon-Fri,No,Yes,Permanent,Yes,Town,Average,Average,Yes,Working,3,No,No,No,No,No,More than 12 days,No,No,Yes,No,4,3,4,2,Yes
943,944,19-26,Male,Single,0 to 2,5,3.5-7 K,25-50%,Flexible Hours,Yes,No,Permanent,Yes,Town,Near,Average,No,Working,3,Yes,No,Yes,No,No,More than 12 days,No,No,No,Yes,3,2,3,2,Yes
944,945,34-40,Male,Single,3 to 5,5,15 K above,25-50%,24/7 Operation,Yes,No,Permanent,Yes,Business Center,Near,High Cost,No,Working,2,Yes,No,No,No,No,More than 12 days,No,No,No,Yes,2,2,0,4,No
945,946,27-33,Female,Single,0 to 2,2,3.5-7 K,<25%,Mon-Fri,Yes,Yes,Permanent,Yes,Outskirt  Town,Far,Average,No,Working,5,Yes,No,No,No,No,More than 12 days,No,No,Yes,No,4,1,0,4,No
946,947,19-26,Female,Married,0 to 2,5,3.5-7 K,50-75%,Flexible Hours,No,Yes,Permanent,No,Town,Near,Low Cost,Yes,Working,3,Yes,No,No,No,No,More than 12 days,No,No,Yes,No,3,2,2,3,Yes
947,948,27-33,Female,Single,0 to 2,8,3.5-7 K,100% above,24/7 Operation,No,Yes,Permanent,Yes,Business Center,Average,High Cost,Yes,Working,4,Yes,Yes,Yes,No,No,More than 12 days,No,Yes,No,No,3,3,4,2,Yes
948,949,34-40,Female,Married,3 to 5,8 above,7-10 K,<25%,Mon-Fri,No,No,Permanent,Yes,Outskirt  Town,Far,Low Cost,Yes,Working,3,Yes,No,No,No,No,More than 12 days,Yes,No,No,Yes,3,3,2,3,No
949,950,27-33,Female,Married,0 to 2,5,7-10 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Business Center,Near,Average,Yes,Working,2,No,No,No,No,No,Less than 12 days,No,No,No,No,0,1,1,4,No
950,951,19-26,Female,Married,0 to 2,8,3.5-7 K,50-75%,Mon-Fri,No,Yes,Permanent,Yes,Business Center,Average,Average,Yes,Working,3,No,No,No,No,No,More than 12 days,No,Yes,No,No,0,3,3,1,Yes
951,952,19-26,Female,Married,0 to 2,2,3.5-7 K,25-50%,24/7 Operation,No,No,Contract,Yes,Business Center,Average,High Cost,Yes,Working,2,No,Yes,No,No,Yes,Less than 12 days,No,No,No,No,2,2,0,1,No
952,953,19-26,Male,Single,0 to 2,2,3.5-7 K,<25%,Mon-Fri,No,No,Contract,Yes,Town,Average,High Cost,Yes,Working,3,No,No,Yes,No,No,More than 12 days,No,No,No,No,4,0,3,1,No
953,954,19-26,Male,Married,0 to 2,2,1-3.5 K,<25%,Flexible Hours,No,No,Permanent,No,Town,Average,Average,Yes,Unemployed/resigned,3,Yes,No,Yes,No,No,More than 12 days,No,No,No,Yes,3,2,2,3,Yes
954,955,27-33,Female,Married,0 to 2,5,3.5-7 K,50-75%,Mon-Fri,No,Yes,Permanent,Yes,Town,Average,Average,Yes,Working,3,No,No,No,No,No,More than 12 days,No,No,Yes,No,4,3,4,2,Yes
955,956,34-40,Male,Married,3 to 5,8 above,15 K above,25-50%,Mon-Fri,No,Yes,Permanent,Yes,Outskirt  Town,Average,High Cost,Yes,Working,4,Yes,No,Yes,No,No,More than 12 days,Yes,No,No,Yes,4,2,2,3,Yes
956,957,27-33,Male,Single,6 to 8,8,10-15 K,25-50%,24/7 Operation,No,No,Permanent,Yes,Business Center,Average,High Cost,Yes,Working,4,Yes,No,No,No,No,Less than 12 days,No,No,No,No,0,1,2,1,No
957,958,27-33,Male,Married,0 to 2,8,3.5-7 K,<25%,24/7 Operation,No,No,Contract,Yes,Outskirt  Town,Average,Average,No,Unemployed/resigned,3,No,No,Yes,No,No,More than 12 days,No,No,No,No,3,1,3,3,No
958,959,34-40,Male,Married,9 above,8 above,10-15 K,75-100%,Flexible Hours,No,No,Permanent,Yes,Outskirt  Town,Far,Average,Yes,Working,3,No,No,No,No,Yes,More than 12 days,Yes,No,No,Yes,3,1,1,4,Yes
959,960,27-33,Female,Married,3 to 5,8,7-10 K,50-75%,24/7 Operation,Yes,Yes,Contract,Yes,Town,Far,Average,No,Working,3,Yes,Yes,No,No,No,More than 12 days,No,No,Yes,Yes,4,3,4,2,No
960,961,27-33,Female,Married,3 to 5,8,3.5-7 K,50-75%,Mon-Fri,No,Yes,Permanent,Yes,Town,Average,Low Cost,No,Working,3,Yes,No,No,No,Yes,More than 12 days,Yes,No,No,Yes,2,4,3,4,Yes
961,962,34-40,Female,Married,3 to 5,8,3.5-7 K,25-50%,Mon-Fri,Yes,No,Permanent,Yes,Town,Average,Average,No,Working,3,Yes,No,No,No,No,More than 12 days,No,No,Yes,Yes,4,3,1,4,No
962,963,34-40,Female,Married,6 to 8,8,10-15 K,25-50%,Mon-Fri,Yes,No,Permanent,Yes,Business Center,Far,High Cost,No,Working,5,No,No,No,No,No,More than 12 days,No,Yes,No,Yes,0,2,0,3,No
963,964,27-33,Male,Single,9 above,5,3.5-7 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Near,High Cost,No,Working,3,Yes,No,Yes,No,No,Less than 12 days,No,No,No,No,3,3,3,2,No
964,965,34-40,Female,Married,3 to 5,8,3.5-7 K,25-50%,Mon-Fri,Yes,No,Permanent,Yes,Town,Average,Average,No,Working,3,Yes,No,No,No,No,More than 12 days,No,No,Yes,Yes,4,3,1,4,No
965,966,27-33,Male,Single,0 to 2,2,3.5-7 K,25-50%,Mon-Fri,Yes,Yes,Permanent,No,Town,Near,Low Cost,Yes,Working,3,Yes,No,No,No,No,More than 12 days,No,No,No,No,4,2,3,1,Yes
966,967,34-40,Female,Married,6 to 8,8,10-15 K,25-50%,Mon-Fri,Yes,No,Permanent,Yes,Business Center,Far,High Cost,No,Working,5,No,No,No,No,No,More than 12 days,No,Yes,No,Yes,0,2,0,3,No
967,968,27-33,Male,Married,0 to 2,5,7-10 K,25-50%,Mon-Fri,Yes,No,Permanent,Yes,Town,Far,High Cost,No,Working,1,No,No,Yes,Yes,Yes,More than 12 days,Yes,No,No,Yes,4,2,3,3,No
968,969,19-26,Female,Married,0 to 2,5,3.5-7 K,50-75%,Flexible Hours,No,Yes,Permanent,No,Town,Near,Low Cost,Yes,Working,3,Yes,No,No,No,No,More than 12 days,No,No,Yes,No,3,2,2,3,Yes
969,970,34-40,Male,Married,9 above,8,7-10 K,25-50%,24/7 Operation,No,No,Contract,Yes,Business Center,Far,High Cost,No,Working,3,Yes,No,No,No,No,More than 12 days,Yes,Yes,No,Yes,3,1,3,1,No
970,971,19-26,Female,Married,0 to 2,5,1-3.5 K,50-75%,Mon-Fri,No,Yes,Permanent,Yes,Town,Near,Average,Yes,Unemployed/resigned,3,Yes,No,No,No,Yes,Less than 12 days,No,No,No,Yes,1,2,4,2,Yes
971,972,19-26,Female,Single,3 to 5,5,3.5-7 K,25-50%,24/7 Operation,No,Yes,Permanent,Yes,Town,Near,High Cost,No,Working,4,Yes,Yes,No,No,No,More than 12 days,No,No,No,Yes,1,2,3,2,Yes
972,973,19-26,Female,Married,0 to 2,5,3.5-7 K,75-100%,24/7 Operation,No,Yes,Permanent,Yes,Business Center,Near,Low Cost,No,Working,5,Yes,Yes,Yes,No,Yes,More than 12 days,No,No,Yes,Yes,4,1,2,3,Yes
973,974,27-33,Female,Single,0 to 2,8,15 K above,<25%,Mon-Fri,No,No,Permanent,Yes,Business Center,Average,Average,Yes,Working,3,Yes,No,No,No,No,More than 12 days,No,No,Yes,No,3,4,3,3,No
974,975,19-26,Female,Married,0 to 2,5,3.5-7 K,50-75%,Flexible Hours,No,Yes,Permanent,No,Town,Near,Low Cost,Yes,Working,3,Yes,No,No,No,No,More than 12 days,No,No,Yes,No,3,2,2,3,Yes
975,976,27-33,Female,Married,0 to 2,5,7-10 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Business Center,Near,Average,Yes,Working,2,No,No,No,No,No,Less than 12 days,No,No,No,No,0,1,1,4,No
976,977,27-33,Female,Single,3 to 5,5,3.5-7 K,50-75%,Flexible Hours,Yes,Yes,Permanent,Yes,Town,Average,Low Cost,No,Working,2,No,No,No,No,Yes,More than 12 days,Yes,No,No,No,2,4,3,4,No
977,978,34-40,Male,Single,6 to 8,8,10-15 K,25-50%,Mon-Fri,Yes,No,Permanent,Yes,Town,Near,Average,No,Working,3,No,No,No,No,No,More than 12 days,No,No,No,Yes,0,1,0,3,Yes
978,979,27-33,Female,Single,3 to 5,8 above,15 K above,25-50%,Mon-Fri,No,No,Permanent,Yes,Outskirt  Town,Far,Average,Yes,Working,4,Yes,No,Yes,No,No,More than 12 days,No,No,Yes,Yes,4,3,4,3,No
979,980,19-26,Female,Single,0 to 2,8,3.5-7 K,50-75%,Mon-Fri,Yes,Yes,Permanent,Yes,Business Center,Average,Average,Yes,Working,3,Yes,No,No,No,No,More than 12 days,No,Yes,No,No,0,3,4,2,Yes
980,981,27-33,Female,Married,3 to 5,8,3.5-7 K,50-75%,Mon-Fri,No,Yes,Permanent,Yes,Town,Average,Low Cost,No,Working,3,Yes,No,No,No,Yes,More than 12 days,Yes,No,No,Yes,2,4,3,4,Yes
981,982,19-26,Female,Single,0 to 2,2,3.5-7 K,25-50%,Mon-Fri,Yes,No,Contract,No,Town,Near,Low Cost,Yes,Working,3,Yes,No,No,No,No,More than 12 days,No,No,No,No,0,4,3,3,Yes
982,983,27-33,Female,Single,0 to 2,5,7-10 K,25-50%,Mon-Fri,No,No,Permanent,Yes,Town,Average,Average,No,Working,3,Yes,No,No,Yes,No,More than 12 days,Yes,No,Yes,Yes,4,4,0,2,Yes
983,984,27-33,Male,Single,0 to 2,5,3.5-7 K,50-75%,Mon-Fri,Yes,Yes,Contract,Yes,Business Center,Far,Average,Yes,Working,3,No,No,No,No,No,More than 12 days,No,No,No,No,3,2,3,4,Yes
984,985,19-26,Female,Single,3 to 5,8 above,3.5-7 K,25-50%,Mon-Fri,Yes,No,Permanent,Yes,Town,Average,High Cost,Yes,Working,3,No,No,Yes,No,No,More than 12 days,No,No,Yes,No,3,2,3,4,No
985,986,27-33,Male,Single,9 above,5,3.5-7 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Near,High Cost,No,Working,3,Yes,No,Yes,No,No,Less than 12 days,No,No,No,No,3,3,3,2,No
986,987,27-33,Female,Single,6 to 8,8,3.5-7 K,<25%,24/7 Operation,No,No,Contract,Yes,Outskirt  Town,Average,Average,No,Unemployed/resigned,3,No,Yes,No,No,No,More than 12 days,No,No,No,No,2,3,0,4,No
987,988,27-33,Male,Single,0 to 2,2,3.5-7 K,25-50%,Mon-Fri,Yes,Yes,Permanent,No,Town,Near,Low Cost,Yes,Working,3,Yes,No,No,No,No,More than 12 days,No,No,No,No,4,2,3,1,Yes
988,989,19-26,Female,Single,0 to 2,5,3.5-7 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Near,High Cost,Yes,Unemployed/resigned,3,Yes,No,No,No,No,More than 12 days,No,No,Yes,No,3,4,4,2,Yes
989,990,40 above,Male,Single,0 to 2,8,7-10 K,50-75%,Mon-Fri,Yes,No,Contract,Yes,Business Center,Average,Average,Yes,Working,3,No,No,Yes,No,No,More than 12 days,Yes,No,No,No,4,1,0,2,Yes
990,991,27-33,Male,Married,0 to 2,5,3.5-7 K,<25%,Mon-Fri,No,No,Contract,Yes,Outskirt  Town,Near,Average,No,Working,3,Yes,No,Yes,No,Yes,More than 12 days,No,No,No,No,3,1,4,3,No
991,992,19-26,Female,Married,0 to 2,2,3.5-7 K,25-50%,Mon-Fri,No,No,Permanent,Yes,Town,Near,Low Cost,Yes,Working,3,Yes,No,Yes,No,Yes,More than 12 days,No,No,Yes,Yes,3,2,3,3,Yes
992,993,19-26,Male,Single,0 to 2,2,1-3.5 K,25-50%,24/7 Operation,No,No,Permanent,Yes,Outskirt  Town,Average,Low Cost,No,Unemployed/resigned,3,Yes,Yes,No,No,No,More than 12 days,No,No,No,Yes,0,2,2,2,Yes
993,994,27-33,Female,Married,0 to 2,5,1-3.5 K,25-50%,Mon-Fri,No,Yes,Permanent,Yes,Town,Average,Average,No,Unemployed/resigned,3,Yes,No,No,No,No,More than 12 days,No,No,No,Yes,2,3,2,3,Yes
994,995,27-33,Female,Single,3 to 5,8 above,3.5-7 K,25-50%,Mon-Fri,Yes,No,Permanent,Yes,Town,Average,High Cost,Yes,Working,1,Yes,No,No,No,No,More than 12 days,No,No,No,No,3,2,3,2,No
995,996,34-40,Male,Married,0 to 2,8 above,15 K above,<25%,Mon-Fri,Yes,No,Permanent,Yes,Business Center,Far,High Cost,Yes,Working,3,Yes,No,No,Yes,No,More than 12 days,Yes,No,No,No,3,4,3,3,No
996,997,27-33,Female,Single,3 to 5,8 above,15 K above,25-50%,Mon-Fri,No,No,Permanent,Yes,Outskirt  Town,Far,Average,Yes,Working,4,Yes,No,Yes,No,No,More than 12 days,No,No,Yes,Yes,4,3,4,3,No
997,998,27-33,Female,Single,6 to 8,8,3.5-7 K,<25%,24/7 Operation,No,No,Contract,Yes,Outskirt  Town,Average,Average,No,Unemployed/resigned,3,No,Yes,No,No,No,More than 12 days,No,No,No,No,2,3,0,4,No
998,999,40 above,Male,Single,0 to 2,8,7-10 K,50-75%,Mon-Fri,Yes,No,Contract,Yes,Business Center,Average,Average,Yes,Working,3,No,No,Yes,No,No,More than 12 days,Yes,No,No,No,4,1,0,2,Yes
999,1000,27-33,Male,Married,0 to 2,5,7-10 K,25-50%,Mon-Fri,Yes,No,Permanent,Yes,Town,Far,High Cost,No,Working,1,No,No,Yes,Yes,Yes,More than 12 days,Yes,No,No,Yes,4,2,3,3,No
1000,1001,19-26,Male,Single,0 to 2,8,3.5-7 K,100% above,Mon-Fri,Yes,Yes,Permanent,Yes,Business Center,Average,High Cost,No,Working,4,No,No,No,No,No,Less than 12 days,No,No,No,Yes,1,2,4,3,Yes
1001,1002,27-33,Male,Single,0 to 2,5,1-3.5 K,25-50%,Mon-Fri,Yes,Yes,Permanent,Yes,Town,Near,High Cost,Yes,Unemployed/resigned,2,Yes,Yes,No,No,No,More than 12 days,No,No,No,Yes,2,2,3,3,Yes
1002,1003,19-26,Female,Married,0 to 2,5,3.5-7 K,25-50%,24/7 Operation,No,No,Contract,Yes,Business Center,Average,High Cost,Yes,Working,5,Yes,Yes,Yes,No,No,More than 12 days,No,Yes,No,Yes,4,3,3,3,No
1003,1004,27-33,Male,Single,9 above,5,3.5-7 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Near,High Cost,No,Working,3,Yes,No,Yes,No,No,Less than 12 days,No,No,No,No,3,3,3,2,No
1004,1005,19-26,Male,Married,0 to 2,2,1-3.5 K,<25%,24/7 Operation,No,No,Permanent,No,Town,Average,Average,Yes,Unemployed/resigned,2,Yes,Yes,No,No,Yes,More than 12 days,No,No,No,Yes,0,2,3,4,Yes
1005,1006,34-40,Male,Single,0 to 2,5,15 K above,<25%,Mon-Fri,Yes,No,Contract,Yes,Business Center,Average,Average,No,Working,5,Yes,No,No,No,No,Less than 12 days,No,No,No,No,0,2,0,4,No
1006,1007,27-33,Male,Single,0 to 2,5,1-3.5 K,25-50%,Mon-Fri,Yes,Yes,Permanent,Yes,Town,Near,High Cost,Yes,Unemployed/resigned,2,Yes,Yes,No,No,No,More than 12 days,No,No,No,Yes,2,2,3,3,Yes
1007,1008,27-33,Male,Married,0 to 2,8,3.5-7 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Average,High Cost,Yes,Working,3,No,No,No,Yes,Yes,More than 12 days,No,No,No,Yes,4,2,1,4,No
1008,1009,27-33,Male,Married,0 to 2,5,3.5-7 K,<25%,Mon-Fri,No,No,Contract,Yes,Outskirt  Town,Near,Average,No,Working,3,Yes,No,Yes,No,Yes,More than 12 days,No,No,No,No,3,1,4,3,No
1009,1010,27-33,Female,Married,0 to 2,5,3.5-7 K,<25%,24/7 Operation,No,Yes,Permanent,Yes,Town,Near,Low Cost,No,Unemployed/resigned,3,No,Yes,No,Yes,No,More than 12 days,No,No,No,No,3,2,3,4,No
1010,1011,19-26,Female,Single,3 to 5,5,3.5-7 K,75-100%,24/7 Operation,No,Yes,Permanent,No,Town,Near,Average,Yes,Working,5,No,Yes,No,Yes,Yes,More than 12 days,No,No,Yes,No,3,3,2,4,Yes
1011,1012,27-33,Female,Married,0 to 2,8,3.5-7 K,25-50%,Mon-Fri,Yes,No,Contract,Yes,Town,Average,High Cost,Yes,Working,3,No,No,Yes,No,No,More than 12 days,Yes,No,No,Yes,3,2,4,4,No
1012,1013,27-33,Male,Single,0 to 2,8,7-10 K,50-75%,Mon-Fri,No,No,Permanent,Yes,Town,Average,Average,Yes,Working,1,Yes,No,No,No,No,More than 12 days,No,No,No,Yes,4,4,3,4,No
